id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
4439,싱가포르,공공 이동 서비스 (API 미연동),싱가포르 - 탄중 발라이 터미널(카리문) 페리 왕복 티켓 by Sindo Ferry,,https://res.klook.com/image/upload/activities/dptgn0olgg9tyzp5hdac.jpg,KRW,119000,True
4495,싱가포르,액티비티 & 체험,레진 테라리움 DIY 키트 ,,https://res.klook.com/image/upload/activities/u05sm71txqruyui6x7o0.jpg,KRW,101500,True
4564,싱가포르,액티비티 & 체험,싱가포르 더 리플 클럽 수상 자전거 체험,,https://res.klook.com/image/upload/activities/ul4jqyun4kdnms9hjgcj.jpg,KRW,55500,True
4580,싱가포르,액티비티 & 체험,싱가포르 바운스 프리스타일 플레이그라운드 & 실내 트램펄린 파크 티켓,,https://res.klook.com/image/upload/activities/aki6dac5tgnpj1j8iayj.jpg,KRW,29700,True
4587,싱가포르,식사 쿠폰,싱가포르 스털링 스테이크,,https://res.klook.com/image/upload/activities/hcuxqcysueh2ixhev8bg.jpg,KRW,44800,True
4594,싱가포르,액티비티 & 체험,싱가포르 향수 만들기 원데이 클래스 by Oo La Lab,,https://res.klook.com/image/upload/activities/njnxtjp0lzoolv7oiica.jpg,KRW,97700,True
4600,싱가포르,식사 쿠폰,싱가포르 우비,,https://res.klook.com/image/upload/activities/dprdgpvcsuvcwiieqfuq.jpg,KRW,5100,True
4620,싱가포르,스파 & 뷰티,오차드 스파 & 웰니스 체험 by Elements Wellness,,https://res.klook.com/image/upload/activities/totaamepjimjqq0py0qr.jpg,KRW,92900,True
4625,싱가포르,식사 쿠폰,나인틴95 에스프레소 바 (Nineteen95 The Espresso Bar),,https://res.klook.com/image/upload/activities/mcwz9nk7ztot9yvkhk1q.jpg,KRW,24400,True
4650,싱가포르,식사 쿠폰,싱가포르 원 스카이 시푸드,,https://res.klook.com/image/upload/activities/yihqdvhwcaai8y2jy5ug.jpg,KRW,109800,True
4715,싱가포르,액티비티 & 체험,이슌 테라리움 만들기 원데이 클래스 ,,https://res.klook.com/image/upload/activities/cy9gifavwisseq9pobqs.jpg,KRW,24700,True
4728,싱가포르,액티비티 & 체험,싱가포르 이순 수태볼 만들기 원데이 클래스,,https://res.klook.com/image/upload/activities/o2rurgpaiecsiulblgyr.jpg,KRW,50600,True
