id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
21867,다낭,액티비티 & 체험,그랜드 머큐어 다낭 금요일 BBQ 해산물 뷔페 ,,https://res.klook.com/image/upload/activities/ovi3ldmzq57tvkcaezlg.jpg,KRW,48400,True
22835,다낭,액티비티 & 체험,다낭 스카이36 루프탑 나이트클럽에서 잊지 못할 나이트라이프를 경험하세요,,https://res.klook.com/image/upload/activities/uyjr1lcg39ap5l5qyk2l.jpg,KRW,14100,True
25775,다낭,액티비티 & 체험,다낭 푸 퀴 크루즈 야경 한강 투어,,https://res.klook.com/image/upload/activities/mkem5z1myik3taixlrch.jpg,KRW,2700,True
25913,다낭,액티비티 & 체험,다낭 요리 교실 & 시장 투어,,https://res.klook.com/image/upload/activities/wdzunsfekwobjmy0auyr.jpg,KRW,44300,True
27501,다낭,투어,다낭 투어 가이드 서비스,,https://res.klook.com/image/upload/activities/ew74soklcx2vb6dqvpbs.jpg,KRW,51600,True
27793,다낭,어트랙션,다낭 박물관 티켓,,https://res.klook.com/image/upload/activities/mjnw3zsehmxotuby4jpb.jpg,KRW,3700,True
29099,다낭,액티비티 & 체험,다낭 시클로 시티투어,,https://res.klook.com/image/upload/activities/ukz8ncjjubcncmxqn594.jpg,KRW,12200,True
29122,다낭,프라이빗 이동 서비스 (API 미연동),"다낭-바나힐, 호이안, 후에 일본어 가능 운전기사 렌터카",,https://res.klook.com/image/upload/activities/zz7gcl6d85jt8tj13up5.jpg,KRW,111900,True
29246,다낭,스파 & 뷰티,다낭 골든 로투스 스파 & 마사지 체험,,https://res.klook.com/image/upload/activities/styolgvdd2s7c5cje2ev.jpg,KRW,17400,True
29914,다낭,액티비티 & 체험,다낭 명소 프라이빗 사진 가이드 투어,,https://res.klook.com/image/upload/activities/xux6axuypsyyohld5u6a.jpg,KRW,102400,True
30696,다낭,액티비티 & 체험,"다낭 핀 커피 클래스 - 에그, 솔트 & 코코넛 스타일 ",,https://res.klook.com/image/upload/activities/majdcuaj4olxyo5hiipf.jpg,KRW,21800,True
30978,다낭,투어,[한국어 가이드] 다낭 바나힐 올타임 단독투어,,https://res.klook.com/image/upload/activities/u2z2nhdhflotkzs74e0e.jpg,KRW,108900,True
31805,다낭,어트랙션,다낭 참 조각 박물관 입장권,,https://res.klook.com/image/upload/activities/ove5lzujxw9b4yeadhn6.jpg,KRW,3700,True
32320,다낭,수하물 서비스,다낭 짐 보관 서비스 (WhaleLO),WhaleLO 스테이션에 무거운 짐을 맡기고 두 손 가볍게 여행을 즐겨보세요.,https://res.klook.com/image/upload/activities/ksn6rcw0kglzklnc8t6g.jpg,KRW,7500,True
32321,다낭,프라이빗 이동 서비스 (API 미연동),다낭/호이안 프라이빗 이동 서비스 (호이안/미카즈키 리조트/인터컨티넨탈 다낭 리조트행),,https://res.klook.com/image/upload/activities/dieyagxrl8rzrzkohyxz.jpg,KRW,10000,True
32768,다낭,Recurring Shows,다낭 헤리티지 쇼 티켓,,https://res.klook.com/image/upload/activities/qrcr8r80b3e3mu8girjz.jpg,KRW,13100,True
34504,다낭,액티비티 & 체험,다낭 오션뷰 라이브 쿠킹 체험,,https://res.klook.com/image/upload/activities/cpcwloaytd0kkbjwaum4.jpg,KRW,13300,True
34893,다낭,스파 & 뷰티,"오아니 스파 다낭 – 프리미엄 바디 마사지, 발 마사지 & 스파 트리트먼트",,https://res.klook.com/image/upload/activities/rbhbvw2j7tzt0gvduu9j.jpg,KRW,41300,True
35510,다낭,액티비티 & 체험,센터 포인트 시그니처 다낭 애프터눈 티 뷔페,,https://res.klook.com/image/upload/activities/nkv063dfdldlgp2qutsw.jpg,KRW,4000,True
35556,다낭,이벤트 - 액티비티 & 체험,다낭 국제 불꽃놀이 축제 2026 티켓,,https://res.klook.com/image/upload/activities/gqn8vphmelqnuvxyjr1d.jpg,KRW,44100,True
35563,다낭,액티비티 & 체험,센터포인트 다낭 린 레스토랑 다이닝 액티비티 & 체험,,https://res.klook.com/image/upload/activities/k58bllxgmzvzz9zuuh6y.jpg,KRW,4800,True
